Customer ID,preferred_payment_method,total_spend,addons_spend
15295,Bank Transfer,9319.50,111.93
15296,,0.00,0.00
15297,PayPal,3250.62,78.49
15299,PayPal,5698.40,190.57
15301,PayPal,2528.26,149.39
15302,Credit Card,6343.42,37.40
15304,Credit Card,9003.78,320.16
15306,Bank Transfer,5054.50,123.59
15307,Credit Card,919.00,161.33
15310,,0.00,0.00
15311,Bank Transfer,6068.88,162.50
15312,Bank Transfer,4158.01,0.00
15313,PayPal,5394.56,0.00
15314,,0.00,0.00
15315,Credit Card,786.41,0.00
15316,PayPal,14189.17,171.75
15318,Credit Card,15860.64,64.92
15320,PayPal,3852.18,129.11
15321,,0.00,0.00
15322,Credit Card,11636.41,82.65
15323,PayPal,8121.70,135.77
15324,PayPal,6743.20,93.66
15325,,0.00,0.00
15328,,0.00,0.00
15330,,0.00,0.00
15332,Credit Card,12536.48,168.65
15333,,0.00,0.00
15334,Credit Card,3250.62,0.00
15336,Credit Card,2167.08,59.66
15337,Credit Card,459.50,0.00
15339,PayPal,2889.44,183.77
15340,,0.00,0.00
15344,Credit Card,12745.44,162.79
15345,Credit Card,10113.02,21.01
15346,Credit Card,3780.22,119.27
15347,,0.00,0.00
15348,PayPal,6068.88,51.42
15349,,0.00,0.00
15350,PayPal,11573.75,202.32
15351,Credit Card,1805.90,153.70
15353,Bank Transfer,1572.82,72.65
15355,PayPal,4720.24,0.00
15356,Bank Transfer,2384.14,190.49
15358,PayPal,3371.60,68.43
15359,PayPal,3836.96,72.76
15361,Credit Card,1083.54,110.65
15362,Bank Transfer,7977.76,145.63
15363,Bank Transfer,5273.58,107.04
15365,,0.00,0.00
15366,Credit Card,9197.31,200.91
15367,PayPal,3932.05,123.92
15368,,0.00,0.00
15370,Bank Transfer,2022.96,68.57
15371,,0.00,0.00
15373,Credit Card,2022.96,81.47
15375,Bank Transfer,2022.96,91.87
15376,PayPal,4595.00,146.96
15377,PayPal,4718.46,20.11
15379,Credit Card,7784.23,193.58
15381,,0.00,0.00
15383,Bank Transfer,2164.91,44.14
15384,Credit Card,361.18,124.83
15385,PayPal,10000.72,301.75
15386,Bank Transfer,6313.56,216.07
15388,PayPal,2889.44,91.98
15389,Bank Transfer,3162.64,39.39
15390,Bank Transfer,1572.82,427.33
15391,PayPal,11396.80,277.95
15394,PayPal,4595.00,86.41
15395,PayPal,722.36,0.00
15396,Bank Transfer,9117.44,162.86
15397,Credit Card,3371.60,100.47
15398,Bank Transfer,6689.05,82.76
15399,PayPal,29084.88,305.39
15400,Credit Card,1348.64,190.06
15401,Credit Card,16115.26,201.53
15402,Bank Transfer,11009.74,196.93
15403,PayPal,3145.64,0.00
15404,PayPal,3145.64,67.65
15405,Credit Card,2022.96,0.00
15406,Bank Transfer,3145.64,0.00
15408,Credit Card,361.18,220.38
15409,Credit Card,1572.82,144.40
15410,Credit Card,1139.68,46.46
15411,Bank Transfer,3860.96,144.92
15413,PayPal,18651.44,159.74
15414,Bank Transfer,7864.10,0.00
15416,PayPal,7753.79,165.01
15417,Bank Transfer,9117.44,119.08
15418,,0.00,0.00
15420,Bank Transfer,1805.90,85.33
15421,PayPal,10257.12,45.21
15422,PayPal,11463.44,410.65
15424,Credit Card,8643.98,179.60
15425,PayPal,3145.64,0.00
15426,,0.00,0.00
15427,Credit Card,2889.44,0.00
15428,Bank Transfer,786.41,117.34
15432,,0.00,0.00
15433,Bank Transfer,10251.82,296.64
15436,Bank Transfer,5698.40,26.44
15440,PayPal,2022.96,0.00
15442,Bank Transfer,919.00,53.37
15443,Credit Card,4595.00,0.00
15444,Credit Card,1348.64,155.65
15445,PayPal,3611.80,87.93
15446,,0.00,0.00
15448,,0.00,0.00
15449,PayPal,2953.68,238.35
15453,PayPal,3611.80,158.67
15455,Bank Transfer,3611.80,190.04
15456,Bank Transfer,2889.44,76.64
15457,Credit Card,11029.32,254.12
15459,,0.00,0.00
15460,,0.00,0.00
15462,,0.00,0.00
15463,Bank Transfer,2757.00,313.03
15465,PayPal,1139.68,177.83
15466,Bank Transfer,10200.98,59.17
15469,Bank Transfer,7077.69,0.00
15470,,0.00,0.00
15471,Credit Card,15186.32,261.16
15472,PayPal,1348.64,118.99
15476,Bank Transfer,10419.20,160.91
15477,,0.00,0.00
15478,Credit Card,2793.36,15.51
15479,Credit Card,9953.28,57.49
15480,PayPal,4390.30,271.39
15482,,0.00,0.00
15484,Bank Transfer,3972.98,0.00
15485,PayPal,5842.93,306.26
15489,Credit Card,9887.06,0.00
15490,Credit Card,3216.50,230.47
15491,Credit Card,4390.30,236.35
15492,PayPal,6743.20,0.00
15494,Credit Card,6838.08,111.80
15496,Credit Card,5504.87,0.00
15498,PayPal,2167.08,136.74
15499,,0.00,0.00
15500,PayPal,2022.96,72.66
15501,,0.00,0.00
15502,,0.00,0.00
15503,Credit Card,3419.04,0.00
15504,Credit Card,11043.53,169.09
15505,Bank Transfer,6743.20,169.67
15506,,0.00,0.00
15507,Bank Transfer,5394.56,0.00
15509,PayPal,6291.28,46.62
15510,Bank Transfer,10223.33,170.08
15511,Credit Card,459.50,174.34
15512,PayPal,361.18,0.00
15513,PayPal,2022.96,157.49
15514,PayPal,10257.12,114.09
15516,PayPal,4720.24,124.39
15517,PayPal,2512.32,181.56
15518,,0.00,0.00
15519,Bank Transfer,9180.87,0.00
15520,Credit Card,14815.84,143.58
15521,Credit Card,2757.00,141.25
15522,Bank Transfer,11989.68,222.53
15523,Credit Card,4558.72,86.12
15524,Bank Transfer,11856.30,244.34
15526,PayPal,15955.52,86.65
15527,,0.00,0.00
15528,Bank Transfer,786.41,114.21
15533,Bank Transfer,12023.68,0.00
15535,,0.00,0.00
15536,PayPal,7865.48,0.00
15538,PayPal,5842.92,269.34
15539,Credit Card,3250.62,149.06
15540,,0.00,0.00
15542,,0.00,0.00
15543,Credit Card,2889.44,0.00
15545,Bank Transfer,6838.08,174.99
15546,Bank Transfer,919.00,0.00
15547,Credit Card,4135.50,169.79
15548,Bank Transfer,786.41,154.52
15549,,0.00,0.00
15550,,0.00,0.00
15551,Credit Card,15426.86,361.18
15552,Credit Card,6291.28,87.01
15553,Bank Transfer,4720.24,63.61
15554,PayPal,4510.49,210.16
15555,Credit Card,14712.26,192.80
15556,Bank Transfer,1348.64,0.00
15557,Bank Transfer,4135.50,0.00
15558,PayPal,7232.56,89.24
15560,,0.00,0.00
15562,,0.00,0.00
15563,Bank Transfer,6743.20,95.73
15565,Bank Transfer,2297.50,71.85
15566,,0.00,0.00
15567,Credit Card,2528.26,109.98
15568,Credit Card,1805.90,95.60
15570,Bank Transfer,1139.68,0.00
15571,,0.00,0.00
15572,PayPal,4558.72,26.45
15573,,0.00,0.00
15576,Credit Card,1838.00,98.72
15577,,0.00,0.00
15579,PayPal,3676.00,91.38
15581,Credit Card,6743.20,0.00
15582,,0.00,0.00
15586,Credit Card,5186.94,257.07
15587,,0.00,0.00
15588,,0.00,0.00
15594,Bank Transfer,10257.12,122.94
15596,,0.00,0.00
15598,Bank Transfer,1838.00,192.27
15599,,0.00,0.00
15600,Credit Card,9117.44,37.87
15602,,0.00,0.00
15603,Credit Card,361.18,229.68
15604,Bank Transfer,9117.44,153.77
15609,PayPal,5964.37,425.89
15610,PayPal,6887.32,274.36
15611,,0.00,0.00
15612,Credit Card,3932.05,0.00
15614,Credit Card,2279.36,79.70
15615,PayPal,3676.00,14.80
15617,PayPal,9702.10,92.41
15619,,0.00,0.00
15620,,0.00,0.00
15623,PayPal,4718.46,100.80
15625,Credit Card,5504.87,0.00
15626,,0.00,0.00
15627,,0.00,0.00
15628,PayPal,5698.40,95.43
15629,PayPal,11989.68,143.17
15630,,0.00,0.00
15634,PayPal,6766.34,200.31
15635,,0.00,0.00
15636,Credit Card,3932.05,208.26
15637,Credit Card,4045.92,77.33
15638,,0.00,0.00
15639,Credit Card,14189.17,56.06
15641,,0.00,0.00
15642,PayPal,8527.05,316.75
15643,Credit Card,1378.50,22.08
15644,Bank Transfer,12501.88,67.90
15646,Bank Transfer,3145.64,173.16
15647,Bank Transfer,3611.80,76.67
15648,Bank Transfer,21977.10,640.44
15649,PayPal,1083.54,127.43
15652,Credit Card,7015.96,102.57
15653,PayPal,9117.44,135.41
15654,,0.00,0.00
15655,PayPal,13564.28,191.48
15656,Credit Card,7351.09,246.48
15657,Bank Transfer,1572.82,0.00
15659,PayPal,3676.00,30.44
15660,Bank Transfer,4455.14,278.38
15661,Bank Transfer,15044.88,201.96
15663,Bank Transfer,3419.04,104.58
15664,Credit Card,11589.56,176.58
15665,,0.00,0.00
15668,,0.00,0.00
15669,Credit Card,3611.80,88.62
15671,Bank Transfer,786.41,63.45
15672,Bank Transfer,1838.00,154.80
15673,Bank Transfer,2977.68,36.59
15675,PayPal,2167.08,95.70
15676,PayPal,5394.56,68.21
15677,Bank Transfer,2022.96,197.27
15678,PayPal,2279.36,111.22
15679,Credit Card,24333.54,420.68
15682,Bank Transfer,1805.90,129.88
15683,Bank Transfer,6838.08,77.78
15684,Bank Transfer,6291.28,135.01
15686,PayPal,7077.69,87.28
15687,Credit Card,7077.69,0.00
15688,,0.00,0.00
15690,,0.00,0.00
15691,,0.00,0.00
15693,Credit Card,6229.55,178.85
15695,Credit Card,6743.20,99.42
15696,Credit Card,2297.50,70.13
15698,Credit Card,10355.00,155.26
15700,Bank Transfer,9559.10,198.18
15703,PayPal,4045.92,0.00
15705,PayPal,10000.72,144.67
15706,Bank Transfer,5698.40,0.00
15707,PayPal,3932.05,191.19
15708,Credit Card,6631.66,302.08
15709,PayPal,1083.54,115.94
15710,Bank Transfer,6892.50,124.57
15711,Bank Transfer,919.00,188.89
15714,Credit Card,361.18,84.04
15715,Credit Card,6838.08,0.00
15717,Bank Transfer,1378.50,229.97
15718,Credit Card,3216.50,0.00
15720,Credit Card,5504.87,71.18
15721,Bank Transfer,3419.04,219.48
15723,Bank Transfer,3216.50,142.75
15724,Credit Card,1139.68,136.26
15725,PayPal,1378.50,0.00
15726,Bank Transfer,2267.64,95.13
15727,PayPal,4718.46,97.51
15728,,0.00,0.00
15729,Bank Transfer,4135.50,104.59
15730,Bank Transfer,6838.08,65.18
15732,Bank Transfer,6838.08,0.00
15735,Bank Transfer,7864.10,86.59
15736,Credit Card,2359.23,139.54
15737,Bank Transfer,3611.80,0.00
15738,Bank Transfer,9117.44,45.36
15739,Bank Transfer,1348.64,22.28
15741,Credit Card,2889.44,226.63
15742,Credit Card,2359.23,70.95
15743,,0.00,0.00
15744,Credit Card,5698.40,0.00
15745,Bank Transfer,15088.23,401.22
15746,Credit Card,1926.09,0.00
15748,,0.00,0.00
15751,,0.00,0.00
15754,PayPal,1572.82,138.73
15755,Bank Transfer,2528.26,71.47
15756,Credit Card,5394.56,33.03
15757,PayPal,7641.70,312.69
15758,Credit Card,8033.13,0.00
15759,Credit Card,1378.50,0.00
15762,PayPal,6098.74,383.93
15765,PayPal,4205.45,0.00
15766,Bank Transfer,9440.48,130.74
15767,Credit Card,12536.48,232.77
15768,PayPal,5866.05,62.82
15770,PayPal,6743.20,0.00
15771,Credit Card,5698.40,115.95
15772,PayPal,4595.00,96.57
15773,Bank Transfer,8645.18,0.00
15776,Credit Card,4334.16,0.00
15779,PayPal,4951.54,129.35
15780,Bank Transfer,2297.50,91.32
15788,PayPal,786.41,62.16
15791,Credit Card,6757.44,123.36
15792,,0.00,0.00
15793,PayPal,7077.69,62.62
15794,PayPal,3371.60,206.67
15795,,0.00,0.00
15796,,0.00,0.00
15798,Bank Transfer,11396.80,148.83
15799,,0.00,0.00
15800,,0.00,0.00
15801,Bank Transfer,10771.12,262.09
15802,,0.00,0.00
15805,PayPal,3972.98,276.04
15806,PayPal,7864.10,190.79
15808,,0.00,0.00
15810,Bank Transfer,3563.76,337.27
15811,Bank Transfer,8522.41,91.40
15812,Bank Transfer,1838.00,47.47
15813,PayPal,9550.79,191.89
15815,,0.00,0.00
15817,Bank Transfer,722.36,187.75
15820,Credit Card,2697.28,175.53
15821,Bank Transfer,11396.80,77.70
15822,Bank Transfer,1139.68,123.91
15823,Bank Transfer,12793.44,148.68
15826,Credit Card,1444.72,240.96
15827,,0.00,0.00
15828,Bank Transfer,361.18,75.43
15829,Bank Transfer,4951.54,115.16
15831,Credit Card,2482.46,195.76
15832,Bank Transfer,3145.64,120.26
15833,Bank Transfer,2528.26,0.00
15834,Bank Transfer,722.36,98.45
15835,PayPal,3216.50,176.31
15836,,0.00,0.00
15837,PayPal,8923.91,63.90
15838,Credit Card,2697.28,0.00
15840,Bank Transfer,1572.82,0.00
15841,Bank Transfer,9214.52,36.03
15842,PayPal,6517.24,91.27
15845,Credit Card,1805.90,166.51
15847,,0.00,0.00
15849,Bank Transfer,3676.00,122.15
15850,,0.00,0.00
15851,Bank Transfer,6838.08,32.61
15853,,0.00,0.00
15854,Credit Card,1378.50,136.90
15857,PayPal,1805.90,135.79
15860,PayPal,3419.04,73.68
15861,Bank Transfer,3611.80,117.02
15862,Bank Transfer,5442.00,164.90
15863,,0.00,0.00
15869,Credit Card,1348.64,166.97
15872,Credit Card,7906.88,246.56
15873,PayPal,3371.60,82.82
15874,PayPal,919.00,45.82
15875,Bank Transfer,1083.54,153.45
15876,PayPal,1805.90,197.34
15877,Bank Transfer,786.41,116.55
15878,Bank Transfer,9117.44,0.00
15879,Bank Transfer,1838.00,163.62
15882,Credit Card,3371.60,154.36
15884,Credit Card,4720.24,202.30
15885,,0.00,0.00
15887,,0.00,0.00
15889,,0.00,0.00
15891,,0.00,0.00
15892,,0.00,0.00
15893,PayPal,1805.90,56.19
15896,,0.00,0.00
15897,PayPal,4526.31,238.74
15898,,0.00,0.00
15899,Bank Transfer,3896.68,127.41
15901,PayPal,3611.80,133.53
15902,PayPal,4135.50,0.00
15903,,0.00,0.00
15904,Bank Transfer,3086.08,103.83
15905,PayPal,5842.92,263.79
15906,PayPal,7077.69,131.38
15907,Credit Card,6068.88,122.31
15908,PayPal,4595.00,58.10
15909,Credit Card,3932.05,0.00
15911,Bank Transfer,4558.72,148.93
15912,Bank Transfer,919.00,24.15
15913,,0.00,0.00
15914,Bank Transfer,8428.11,265.04
15917,,0.00,0.00
15918,,0.00,0.00
15920,Credit Card,11301.92,134.51
15921,PayPal,8652.08,156.51
15922,Bank Transfer,4558.72,39.35
15926,Credit Card,2297.50,84.59
15927,Bank Transfer,3676.00,21.78
15928,,0.00,0.00
15929,PayPal,361.18,24.63
15930,Credit Card,7751.78,163.84
15932,,0.00,0.00
15934,PayPal,1378.50,97.13
15935,Credit Card,5504.87,47.16
15937,,0.00,0.00
15939,PayPal,3145.64,18.27
15940,Bank Transfer,12422.82,149.86
15941,Credit Card,361.18,166.01
15942,Bank Transfer,11653.76,268.93
15943,Credit Card,3419.04,104.12
15944,Credit Card,2359.23,16.30
15946,PayPal,459.50,0.00
15947,PayPal,1444.72,92.26
15948,,0.00,0.00
15949,Bank Transfer,5698.40,0.00
15951,,0.00,0.00
15953,PayPal,6291.28,226.54
15954,Credit Card,4718.46,0.00
15955,Credit Card,21653.92,22.63
15956,PayPal,3932.05,202.70
15959,,0.00,0.00
15960,,0.00,0.00
15961,,0.00,0.00
15962,PayPal,7864.10,186.94
15963,Credit Card,8394.31,66.93
15965,Credit Card,2697.28,0.00
15966,Credit Card,1838.00,0.00
15967,Bank Transfer,9440.48,177.33
15968,Bank Transfer,3250.62,26.52
15969,Credit Card,6987.88,445.08
15970,Bank Transfer,4718.46,156.41
15971,,0.00,0.00
15972,PayPal,2297.50,122.50
15973,Credit Card,7664.83,284.15
15974,,0.00,0.00
15975,,0.00,0.00
15977,Credit Card,5973.50,276.42
15978,Bank Transfer,3371.60,59.04
15980,Bank Transfer,9679.44,12.82
15982,Credit Card,5042.82,551.86
15984,Bank Transfer,6211.41,213.37
15985,Credit Card,5394.56,0.00
15986,,0.00,0.00
15989,,0.00,0.00
15990,Bank Transfer,9541.90,322.13
15991,Credit Card,2279.36,55.03
15992,,0.00,0.00
15993,PayPal,12582.56,83.40
15995,,0.00,0.00
15996,Bank Transfer,3932.05,90.91
15997,PayPal,6750.78,50.69
15998,PayPal,19893.30,291.82
15999,PayPal,5168.80,19.92
16002,,0.00,0.00
16004,Bank Transfer,5443.14,234.08
16005,Credit Card,3371.60,91.08
16007,Credit Card,10114.80,160.66
16008,Credit Card,3145.64,165.33
16009,PayPal,8017.31,359.31
16010,Credit Card,6068.88,12.28
16012,PayPal,3216.50,173.35
16015,PayPal,1444.72,157.72
16017,,0.00,0.00
16018,Credit Card,459.50,37.33
16020,Bank Transfer,10954.59,198.26
16021,PayPal,5088.62,237.55
16025,Credit Card,2297.50,0.00
16026,Credit Card,786.41,97.49
16029,Credit Card,2697.28,48.97
16030,PayPal,722.36,64.01
16031,PayPal,3611.80,13.20
16032,Bank Transfer,2757.00,81.10
16034,Credit Card,1805.90,147.77
16035,Bank Transfer,6743.20,167.96
16036,Bank Transfer,459.50,89.07
16037,PayPal,11396.80,131.23
16038,Bank Transfer,1444.72,128.67
16039,Bank Transfer,4558.72,100.68
16040,,0.00,0.00
16041,PayPal,3145.64,0.00
16042,Credit Card,1838.00,0.00
16043,PayPal,10506.02,70.25
16044,PayPal,3932.05,165.65
16046,Credit Card,8234.72,218.87
16047,Bank Transfer,5504.87,64.49
16051,Bank Transfer,5843.08,309.75
16052,,0.00,0.00
16055,PayPal,2297.50,89.98
16057,PayPal,5854.06,57.26
16058,Credit Card,2167.08,95.05
16060,Credit Card,7977.76,0.00
16061,Bank Transfer,459.50,195.47
16062,Bank Transfer,7148.55,134.71
16063,Credit Card,1805.90,0.00
16064,,0.00,0.00
16065,,0.00,0.00
16068,Credit Card,919.00,221.00
16069,,0.00,0.00
16070,PayPal,1378.50,0.00
16071,,0.00,0.00
16072,Bank Transfer,7864.10,0.00
16074,Credit Card,9887.06,164.57
16075,,0.00,0.00
16076,,0.00,0.00
16077,Credit Card,16732.94,388.16
16078,PayPal,6068.88,153.52
16079,PayPal,3216.50,0.00
16081,Bank Transfer,16843.07,291.28
16082,PayPal,3932.05,63.87
16083,Bank Transfer,4045.92,150.98
16084,Bank Transfer,459.50,37.68
16086,PayPal,9436.92,46.61
16089,Bank Transfer,6073.84,335.43
16090,,0.00,0.00
16091,Credit Card,6528.38,176.96
16094,Bank Transfer,3250.62,0.00
16095,Bank Transfer,10968.51,263.86
16096,Credit Card,6588.41,306.77
16101,Bank Transfer,5698.40,84.29
16102,Bank Transfer,2167.08,94.12
16104,Credit Card,3611.80,0.00
16105,,0.00,0.00
16107,Credit Card,6534.24,120.49
16108,Bank Transfer,7936.74,151.77
16111,Credit Card,722.36,0.00
16112,Bank Transfer,361.18,71.52
16113,Bank Transfer,8330.26,257.09
16114,PayPal,6652.46,163.23
16115,PayPal,2889.44,0.00
16117,Bank Transfer,4135.50,0.00
16120,PayPal,919.00,63.85
16121,,0.00,0.00
16123,Bank Transfer,2528.26,0.00
16125,Credit Card,9117.44,123.44
16126,PayPal,2167.08,0.00
16128,Bank Transfer,5698.40,81.24
16129,PayPal,3216.50,215.69
16130,,0.00,0.00
16131,,0.00,0.00
16132,PayPal,12616.35,274.23
16136,PayPal,16165.08,167.99
16137,,0.00,0.00
16138,PayPal,16831.72,145.89
16139,PayPal,10789.12,82.20
16140,PayPal,4720.24,131.68
16141,Bank Transfer,7104.38,361.74
16142,,0.00,0.00
16143,,0.00,0.00
16144,Credit Card,6838.08,221.44
16145,,0.00,0.00
16146,,0.00,0.00
16153,,0.00,0.00
16154,Bank Transfer,459.50,60.29
16157,Bank Transfer,919.00,149.94
16158,Bank Transfer,5394.56,82.84
16159,,0.00,0.00
16161,,0.00,0.00
16162,PayPal,4135.50,128.58
16165,Credit Card,674.32,0.00
16166,Credit Card,2297.50,0.00
16167,Credit Card,3611.80,85.25
16168,PayPal,361.18,193.15
16170,Bank Transfer,7077.69,146.48
16173,Bank Transfer,3216.50,175.76
16175,Bank Transfer,3216.50,160.91
16176,Credit Card,7977.76,0.00
16177,Credit Card,2528.26,44.83
16179,Credit Card,7356.26,49.54
16180,,0.00,0.00
16182,Bank Transfer,1083.54,116.19
16184,Credit Card,2757.00,69.03
16185,Bank Transfer,3595.78,115.08
16186,Bank Transfer,15502.44,0.00
16187,,0.00,0.00
16188,PayPal,6291.28,185.23
16189,Credit Card,2528.26,51.33
16190,Credit Card,7513.00,286.20
16191,,0.00,0.00
16192,Bank Transfer,6213.00,197.80
16193,,0.00,0.00
16194,PayPal,3419.04,62.10
16195,PayPal,2279.36,168.96
16198,,0.00,0.00
16200,,0.00,0.00
16201,Credit Card,786.41,126.16
16203,Credit Card,3145.64,158.06
16204,Credit Card,4135.50,124.49
16205,,0.00,0.00
16206,,0.00,0.00
16207,Bank Transfer,13676.16,358.61
16209,Bank Transfer,1139.68,177.50
16210,PayPal,4825.76,193.83
16211,Bank Transfer,3932.05,93.85
16212,PayPal,1083.54,153.37
16213,,0.00,0.00
16215,Credit Card,1083.54,203.80
16216,PayPal,361.18,19.46
16217,Credit Card,6140.06,100.50
16220,PayPal,3932.05,193.09
16221,,0.00,0.00
16222,Bank Transfer,2167.08,178.13
16223,Credit Card,6291.28,163.22
16224,,0.00,0.00
16226,Bank Transfer,786.41,168.80
16227,PayPal,2889.44,0.00
16233,Bank Transfer,459.50,40.46
16234,,0.00,0.00
16237,Bank Transfer,5708.32,77.76
16239,,0.00,0.00
16240,PayPal,4158.01,46.21
16241,,0.00,0.00
16242,,0.00,0.00
16243,,0.00,0.00
16244,Bank Transfer,3371.60,113.51
16245,PayPal,1838.00,0.00
16248,,0.00,0.00
16249,Credit Card,10257.12,221.21
16252,Credit Card,459.50,72.72
16253,Bank Transfer,3216.50,0.00
16255,,0.00,0.00
16256,,0.00,0.00
16257,Credit Card,11050.67,251.03
16259,PayPal,3611.80,80.24
16261,,0.00,0.00
16262,,0.00,0.00
16263,Bank Transfer,8764.38,141.71
16264,Credit Card,4135.50,88.54
16265,Bank Transfer,722.36,0.00
16266,,0.00,0.00
16267,Bank Transfer,5394.56,0.00
16268,Bank Transfer,4141.40,16.98
16269,,0.00,0.00
16271,Credit Card,6838.08,60.09
16272,,0.00,0.00
16276,Bank Transfer,4334.16,255.67
16277,Bank Transfer,1444.72,59.66
16278,Credit Card,3145.64,67.88
16279,Bank Transfer,1139.68,70.74
16283,PayPal,8140.58,202.06
16284,Credit Card,7977.76,99.69
16285,PayPal,6291.28,200.79
16286,PayPal,9117.44,0.00
16288,Credit Card,2279.36,173.26
16290,,0.00,0.00
16293,Bank Transfer,5394.56,66.55
16294,Bank Transfer,3595.78,214.02
16295,Credit Card,4135.50,148.85
16296,Bank Transfer,4558.72,28.82
16297,PayPal,15955.52,383.61
16300,Bank Transfer,3250.62,180.91
16302,,0.00,0.00
16303,,0.00,0.00
16304,,0.00,0.00
16306,PayPal,3216.50,123.42
16307,Credit Card,3216.50,143.15
16309,,0.00,0.00
16310,,0.00,0.00
16312,Credit Card,4595.00,84.75
16313,Credit Card,13486.40,126.06
16314,Credit Card,14512.00,317.87
16315,,0.00,0.00
16317,Bank Transfer,5698.40,73.87
16318,,0.00,0.00
16323,PayPal,6003.44,202.09
16324,,0.00,0.00
16325,PayPal,3100.04,270.20
16328,PayPal,3932.05,138.60
16331,Credit Card,12882.01,368.62
16332,Bank Transfer,9117.44,43.25
16333,Bank Transfer,10000.93,78.49
16334,,0.00,0.00
16335,Bank Transfer,2757.00,184.14
16336,PayPal,8549.10,218.04
16339,Credit Card,6556.46,115.86
16340,,0.00,0.00
16341,Bank Transfer,6877.63,378.46
16342,Credit Card,1083.54,56.36
16343,,0.00,0.00
16344,Credit Card,3145.64,77.93
16346,Credit Card,4382.19,191.08
16350,PayPal,20402.57,203.53
16351,PayPal,3611.80,117.19
16352,PayPal,8271.00,194.57
16353,PayPal,5504.87,84.02
16355,Bank Transfer,9438.70,220.72
16356,Credit Card,14286.24,98.93
16357,Bank Transfer,27486.01,352.75
16358,,0.00,0.00
16364,Bank Transfer,4045.92,154.27
16365,Bank Transfer,2889.44,111.03
16366,PayPal,7977.76,0.00
16367,PayPal,7077.69,82.40
16368,Bank Transfer,6291.28,0.00
16369,Credit Card,3019.86,66.49
16370,Credit Card,674.32,193.66
16372,Credit Card,4718.46,139.38
16373,PayPal,4135.50,30.46
16375,Bank Transfer,4558.72,198.09
16376,Credit Card,6068.88,26.68
16377,,0.00,0.00
16379,PayPal,2359.23,15.24
16380,Bank Transfer,1805.90,83.95
16381,Credit Card,15328.85,62.84
16382,Credit Card,2135.05,191.38
16383,PayPal,13886.32,528.42
16384,Bank Transfer,3216.50,12.86
16385,,0.00,0.00
16386,PayPal,6068.88,165.70
16387,Bank Transfer,10257.12,189.22
16390,Bank Transfer,3419.04,143.64
16391,PayPal,10689.49,114.11
16392,,0.00,0.00
16394,Bank Transfer,4103.40,178.97
16395,Bank Transfer,13482.84,164.11
16396,Credit Card,4045.92,158.31
16397,Credit Card,1139.68,89.35
16398,PayPal,6362.14,68.51
16399,Bank Transfer,4558.72,73.58
16401,Credit Card,5179.74,107.78
16403,,0.00,0.00
16404,Credit Card,459.50,0.00
16405,Bank Transfer,2297.50,215.45
16408,Credit Card,13158.06,519.94
16409,Credit Card,722.36,33.94
16410,Bank Transfer,919.00,95.21
16411,,0.00,0.00
16412,,0.00,0.00
16413,,0.00,0.00
16414,,0.00,0.00
16418,,0.00,0.00
16419,Credit Card,6039.72,239.26
16420,,0.00,0.00
16422,Credit Card,8121.70,65.66
16423,Credit Card,3106.50,113.29
16424,PayPal,12272.58,424.97
16425,Bank Transfer,2297.50,148.40
16427,,0.00,0.00
16429,Credit Card,919.00,15.02
16431,Credit Card,7232.56,110.70
16435,Credit Card,2889.44,230.97
16436,Bank Transfer,6068.88,145.07
16437,Bank Transfer,674.32,95.44
16439,Bank Transfer,2757.00,146.86
16440,Bank Transfer,5744.76,141.79
16442,Bank Transfer,7123.26,158.80
16443,PayPal,2297.50,50.71
16444,Credit Card,3932.05,67.23
16446,PayPal,4720.24,57.86
16449,PayPal,3419.04,129.06
16450,,0.00,0.00
16451,Bank Transfer,1805.90,87.77
16452,PayPal,8766.16,97.12
16453,Bank Transfer,12311.92,568.12
16454,Bank Transfer,14786.54,15.44
16456,,0.00,0.00
16457,,0.00,0.00
16458,Bank Transfer,3250.62,98.47
16462,Credit Card,3216.50,173.87
16463,PayPal,4101.08,221.76
16464,Bank Transfer,2528.26,0.00
16468,Credit Card,2757.00,33.61
16469,Credit Card,1139.68,0.00
16472,,0.00,0.00
16473,,0.00,0.00
16476,Bank Transfer,3371.60,0.00
16477,,0.00,0.00
16479,PayPal,4045.92,141.12
16481,Bank Transfer,4085.26,365.63
16482,Bank Transfer,3676.00,98.27
16485,,0.00,0.00
16486,PayPal,3676.00,0.00
16487,,0.00,0.00
16488,PayPal,9702.10,157.69
16489,Credit Card,2279.36,130.93
16492,Bank Transfer,10257.12,0.00
16493,Credit Card,1378.50,124.92
16499,,0.00,0.00
16501,Credit Card,786.41,152.15
16502,Credit Card,12969.62,127.96
16503,Credit Card,3419.04,155.90
16504,Credit Card,919.00,47.82
16506,Bank Transfer,2279.36,0.00
16507,Credit Card,12191.12,310.00
16509,Credit Card,5394.56,82.49
16510,Credit Card,11338.20,131.15
16512,Bank Transfer,5394.56,52.28
16513,,0.00,0.00
16514,,0.00,0.00
16516,Credit Card,3611.80,87.61
16517,,0.00,0.00
16518,Bank Transfer,6743.20,126.58
16519,,0.00,0.00
16520,PayPal,919.00,14.66
16522,PayPal,1500.86,182.93
16523,,0.00,0.00
16524,Credit Card,722.36,59.02
16526,Credit Card,4718.46,39.75
16527,,0.00,0.00
16529,PayPal,6068.88,0.00
16531,,0.00,0.00
16532,Credit Card,1378.50,0.00
16534,Credit Card,6291.28,148.07
